id_venda,data_venda,id_cliente,id_produto,canal_venda,quantidade,preco_unitario
sal_1cfb570fde45,2026-01-04 15:53:19,cus_c9cd13d1ae9f,prd_92c0ecf60a58,ecommerce,1,180.90
sal_86a618ed03ff,2026-01-04 17:16:49,cus_b0026583b709,prd_eda682ecfacb,ecommerce,1,171.00
sal_9b5974f81692,2026-01-04 17:02:28,cus_78ab1cf16e12,prd_a4025bac91a7,ecommerce,1,52.90
sal_ffa29bd03591,2026-01-04 11:04:55,cus_884be6e0ce9a,prd_afd58e5fd09d,ecommerce,2,497.09
sal_84cac96900e4,2026-01-04 18:44:08,cus_c8d383cfde0c,prd_334f4a32f979,loja_fisica,1,404.50
sal_82d60dca8bcb,2026-01-04 15:26:57,cus_418af67b6b28,prd_84a009f1889d,ecommerce,3,32.90
sal_c49152ba9d99,2026-01-04 14:14:11,cus_d36c11b261a6,prd_385035a5bc20,ecommerce,1,219.90
sal_2f66433fa6d8,2026-01-04 20:30:12,cus_ec8d75866856,prd_c50822dc2e7c,loja_fisica,1,190.39
sal_170953a14826,2026-01-04 17:49:00,cus_508a15ccf0fa,prd_65c60230d4ed,loja_fisica,1,99.90
sal_83d902c330d8,2026-01-04 18:31:45,cus_36595eecf105,prd_a4025bac91a7,ecommerce,1,47.61
sal_d6759af9c213,2026-01-04 10:09:54,cus_cf84750c1fb4,prd_afd58e5fd09d,ecommerce,2,451.90
sal_0f99a3fdc8ae,2026-01-04 08:45:11,cus_25d1cb23f872,prd_a3ae425a3edd,ecommerce,1,83.99
sal_f9c8904fb679,2026-01-04 17:41:56,cus_2b1b3e2a1515,prd_51511e44c92a,loja_fisica,1,88.90
sal_63d27a91a660,2026-01-04 20:39:56,cus_f50da5532735,prd_dfac11815029,ecommerce,1,179.55
sal_d24685a1dc1b,2026-01-04 10:11:06,cus_884be6e0ce9a,prd_803bcbb7ef84,ecommerce,1,106.20
sal_ad6bb24dbf47,2026-01-04 09:47:26,cus_13af118ef4e8,prd_4a5427b33a63,loja_fisica,1,86.79
sal_e4fdba3c75e4,2026-01-04 20:43:25,cus_eae005fd3470,prd_6f0a4eefed22,ecommerce,1,33.99
sal_a77a13a5a942,2026-01-05 15:58:13,cus_d4db3db9eccb,prd_4ee65ed59110,loja_fisica,1,37.71
sal_01c57b619b03,2026-01-05 19:02:18,cus_644bf6820c61,prd_afd58e5fd09d,ecommerce,1,451.90
sal_103a97628b8c,2026-01-05 14:14:54,cus_f64907d41a69,prd_1e4ccab8af1a,ecommerce,1,111.90
sal_0682dba70e41,2026-01-05 23:34:14,cus_4209c24e0be2,prd_84a009f1889d,ecommerce,3,32.90
sal_2db88c9e18e1,2026-01-05 10:39:46,cus_c3944101594c,prd_5744e3f88341,ecommerce,1,192.90
sal_44e7d61cd4a6,2026-01-05 16:29:44,cus_a2e18141f826,prd_2bf8388221ea,ecommerce,2,49.99
sal_77d907320ebd,2026-01-05 18:14:22,cus_b42a15933072,prd_205f309c1a21,loja_fisica,2,34.99
sal_816ec7b3fffb,2026-01-05 22:28:25,cus_b42a15933072,prd_9b4e39e312d9,ecommerce,1,1223.59
sal_fd9c74491d9d,2026-01-05 12:37:31,cus_eae005fd3470,prd_0c5fb549e1c2,ecommerce,1,266.31
sal_f27f4d687795,2026-01-05 18:19:52,cus_71308b76151a,prd_0c5fb549e1c2,loja_fisica,2,266.31
sal_89927103a44c,2026-01-05 08:34:00,cus_418af67b6b28,prd_380fab5d7131,ecommerce,2,142.90
sal_32b71c02cfa1,2026-01-05 09:49:04,cus_6ff11137142d,prd_b17460641fb4,loja_fisica,2,239.99
sal_022df7306219,2026-01-05 10:34:36,cus_6ff11137142d,prd_2cbafff50c72,ecommerce,1,110.99
sal_c0a3adc7c5e0,2026-01-05 09:00:10,cus_3580317ddeab,prd_38c1b898aecc,ecommerce,1,133.85
sal_069ba24275f3,2026-01-05 12:07:39,cus_df9e0b31fa20,prd_686e2aab873d,ecommerce,1,80.55
sal_4fb382fab60a,2026-01-05 20:54:25,cus_644bf6820c61,prd_3dd1d39581ca,loja_fisica,1,47.69
sal_0e67d31193ae,2026-01-05 16:12:56,cus_25d1cb23f872,prd_052f1c397fc6,ecommerce,1,66.99
sal_78199a7a21ca,2026-01-05 08:22:36,cus_b0026583b709,prd_c62100cc281c,ecommerce,1,44.01
sal_ef975d6ee679,2026-01-05 21:05:10,cus_31874cf2d1e5,prd_ff35b88df534,loja_fisica,2,211.90
sal_2e31d91c1cd1,2026-01-05 20:03:07,cus_a2e18141f826,prd_4e1abbd002eb,ecommerce,1,44.90
sal_3bc1ad7ad616,2026-01-05 17:10:04,cus_6ff11137142d,prd_8b22fd85d500,ecommerce,2,308.74
sal_a4282405c93e,2026-01-05 18:21:39,cus_13af118ef4e8,prd_4ee65ed59110,ecommerce,1,41.90
sal_ec2ff54e44e2,2026-01-05 11:23:14,cus_0343c0763f76,prd_334f4a32f979,ecommerce,3,404.50
sal_532e7176a708,2026-01-05 11:16:24,cus_f64907d41a69,prd_76ede0cece8f,ecommerce,2,58.00
sal_d12348680988,2026-01-05 16:01:00,cus_ec8d75866856,prd_23664e42a71c,loja_fisica,1,109.90
sal_e1d6313a916b,2026-01-05 21:03:12,cus_25d1cb23f872,prd_dfac11815029,ecommerce,1,189.00
sal_d05986c2e8c9,2026-01-05 08:17:13,cus_4e62d52db97a,prd_b7490508211e,ecommerce,1,220.00
sal_6088cafc2740,2026-01-05 22:31:58,cus_644bf6820c61,prd_206eacaa3048,ecommerce,1,116.99
sal_dd353f1b733c,2026-01-05 17:55:08,cus_a2e18141f826,prd_4ee65ed59110,ecommerce,1,41.90
sal_2d2e73693c0a,2026-01-05 21:44:59,cus_a8f8e01eaee8,prd_dfac11815029,ecommerce,3,189.00
sal_fb9980b8dbb3,2026-01-05 22:31:02,cus_8fa04d3a5837,prd_3bee9877eb80,loja_fisica,1,45.50
sal_7aab0789cf17,2026-01-05 09:37:37,cus_13af118ef4e8,prd_645f7859f379,ecommerce,2,413.86
sal_1df181fcca5a,2026-01-05 11:45:34,cus_418af67b6b28,prd_ab011325c1be,ecommerce,2,31.99
sal_72d1d7e1db85,2026-01-05 17:47:33,cus_a8f8e01eaee8,prd_6f0a4eefed22,ecommerce,4,39.99
sal_048a9d1c81a1,2026-01-05 18:08:25,cus_7262f4e5ce9f,prd_2293732b7542,ecommerce,1,68.90
sal_73ed24c38d34,2026-01-05 16:23:19,cus_9d2dd4770a79,prd_faf3fd1a4155,ecommerce,1,102.90
sal_c969f6d9a14d,2026-01-05 22:10:35,cus_a2e18141f826,prd_045813f96891,ecommerce,2,142.99
sal_f316532138d8,2026-01-05 14:59:40,cus_78ab1cf16e12,prd_2bf8388221ea,loja_fisica,1,47.49
sal_84627769ca13,2026-01-05 10:56:11,cus_b42a15933072,prd_4ee65ed59110,loja_fisica,2,41.90
sal_df033b3e0fc2,2026-01-05 13:36:36,cus_25d1cb23f872,prd_2293732b7542,ecommerce,1,68.90
sal_7564aad9df41,2026-01-05 11:02:08,cus_78ab1cf16e12,prd_2293732b7542,loja_fisica,2,62.01
sal_072e98669579,2026-01-05 10:27:12,cus_cf84750c1fb4,prd_f063f46a7ef8,ecommerce,1,1286.09
sal_58cc8de977f6,2026-01-05 15:47:48,cus_a01814ad9247,prd_afd58e5fd09d,ecommerce,1,429.30
sal_d050aa91a0e7,2026-01-05 10:53:29,cus_a01814ad9247,prd_295160cbf171,ecommerce,2,295.35
sal_88ca0461d838,2026-01-05 15:59:33,cus_a2e18141f826,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_4cafe3b62057,2026-01-05 22:53:53,cus_d36c11b261a6,prd_ebb0865fc95d,loja_fisica,1,175.99
sal_1b6116ae987e,2026-01-05 17:00:00,cus_ec8d75866856,prd_686e2aab873d,ecommerce,1,89.50
sal_631199921462,2026-01-05 20:54:14,cus_418af67b6b28,prd_afd58e5fd09d,loja_fisica,1,451.90
sal_c2870e62fe21,2026-01-05 10:18:45,cus_a01814ad9247,prd_645f7859f379,ecommerce,1,486.90
sal_5ca85c2c8b8c,2026-01-05 13:07:58,cus_b0026583b709,prd_82cd17cb589d,ecommerce,1,44.90
sal_67a85a687ab0,2026-01-05 13:57:58,cus_b0026583b709,prd_d92ad43fa137,ecommerce,2,63.55
sal_59b757158acd,2026-01-05 08:52:17,cus_31874cf2d1e5,prd_1e4ccab8af1a,ecommerce,2,111.90
sal_73487a0332ac,2026-01-05 15:05:53,cus_fa3a88d1ccef,prd_9b6e92e0766c,ecommerce,1,34.10
sal_688d893416d2,2026-01-05 09:18:35,cus_1a38731e1fbe,prd_205f309c1a21,loja_fisica,1,34.99
sal_2991b075e5f3,2026-01-05 10:27:49,cus_36595eecf105,prd_6d4e3b1efd0c,loja_fisica,1,1139.99
sal_1719d6fd9d4b,2026-01-05 19:10:22,cus_31874cf2d1e5,prd_6eca734f2e84,ecommerce,1,205.19
sal_7e45b9067ae4,2026-01-05 08:17:44,cus_f1a06ae11717,prd_6d4e3b1efd0c,ecommerce,1,1139.99
sal_61375d82c825,2026-01-05 08:38:21,cus_8ad3c8745efb,prd_40902505f7f1,ecommerce,1,446.31
sal_905a1dd3c3e4,2026-01-05 12:25:46,cus_eae005fd3470,prd_92c0ecf60a58,ecommerce,1,162.81
sal_a873ab4a4557,2026-01-05 16:30:34,cus_d2762f5968fe,prd_9adbaa3083e1,ecommerce,1,88.83
sal_6262e1e6ad1a,2026-01-05 15:18:14,cus_79d52b75f259,prd_996db03524ae,ecommerce,1,123.90
sal_dc1a7e145f61,2026-01-05 13:05:34,cus_b0026583b709,prd_289cf61bbd5e,loja_fisica,1,100.50
sal_ff38874ab650,2026-01-05 22:08:43,cus_31874cf2d1e5,prd_0c113961481f,ecommerce,3,207.31
sal_17b2ac401d3c,2026-01-05 21:42:19,cus_df9e0b31fa20,prd_4ee65ed59110,ecommerce,1,39.80
sal_ecd3a9e62d48,2026-01-05 08:09:28,cus_f1a06ae11717,prd_db8fc9e6fa53,ecommerce,1,1278.89
sal_96f5df4fcdaa,2026-01-05 12:44:29,cus_b42a15933072,prd_032c166122f7,ecommerce,1,219.90
sal_d1a84abd4219,2026-01-05 18:02:21,cus_df9e0b31fa20,prd_686e2aab873d,ecommerce,1,89.50
sal_18145030fbf8,2026-01-05 16:01:25,cus_2b1b3e2a1515,prd_645f7859f379,ecommerce,2,486.90
sal_dccfb4adfb38,2026-01-05 19:35:59,cus_25c656241a9a,prd_fb32df842fbd,ecommerce,2,92.90
sal_fbcf7f8e6a78,2026-01-05 17:49:05,cus_c3944101594c,prd_1974423eecee,ecommerce,1,164.50
sal_d0accfe0363e,2026-01-05 10:43:38,cus_d4db3db9eccb,prd_ff35b88df534,ecommerce,1,211.90
sal_2d8d2193ffb2,2026-01-05 12:44:32,cus_66677d443e5e,prd_6185cee255bc,ecommerce,1,107.90
sal_fcc8e8601a1c,2026-01-05 21:51:40,cus_36595eecf105,prd_2293732b7542,ecommerce,1,68.90
sal_4271fc9cdb8c,2026-01-05 22:03:16,cus_b42a15933072,prd_c62100cc281c,loja_fisica,2,48.90
sal_9c4828f9847c,2026-01-05 18:01:26,cus_639110db69ed,prd_045813f96891,ecommerce,1,128.69
sal_ebfadb139a5f,2026-01-05 15:30:12,cus_4209c24e0be2,prd_2cbafff50c72,ecommerce,2,90.81
sal_09e0d39f4d62,2026-01-05 09:31:07,cus_ec8d75866856,prd_d92ad43fa137,ecommerce,2,66.90
sal_c931e767eb72,2026-01-05 22:05:29,cus_0343c0763f76,prd_380fab5d7131,ecommerce,2,142.90
sal_6eab8b30dc88,2026-01-05 13:37:18,cus_a2e18141f826,prd_afd58e5fd09d,ecommerce,1,497.09
sal_e28aa1c46a06,2026-01-05 08:43:49,cus_8ad3c8745efb,prd_92c0ecf60a58,ecommerce,1,171.85
sal_ae6c2404971e,2026-01-05 10:49:36,cus_c3944101594c,prd_d92ad43fa137,ecommerce,1,66.90
sal_35f19bf68b10,2026-01-05 18:12:00,cus_a9747473c5c6,prd_08611917c0ae,ecommerce,3,105.99
sal_cd890a4512d2,2026-01-05 17:42:50,cus_3580317ddeab,prd_ff35b88df534,ecommerce,2,201.31
sal_e41aedf7de8c,2026-01-05 22:46:34,cus_f64907d41a69,prd_f063f46a7ef8,loja_fisica,1,1357.54
sal_6c1c5ea09618,2026-01-05 23:42:14,cus_418af67b6b28,prd_385035a5bc20,ecommerce,1,197.91
sal_f65690e09512,2026-01-05 19:06:24,cus_b42a15933072,prd_a4025bac91a7,loja_fisica,3,50.25
sal_1336de7ebe26,2026-01-05 19:21:00,cus_cf84750c1fb4,prd_645f7859f379,ecommerce,1,413.86
sal_13f95a48de48,2026-01-05 23:40:19,cus_d36c11b261a6,prd_0347eab01a6c,ecommerce,1,626.00
sal_926ad2f72023,2026-01-05 15:29:10,cus_78ab1cf16e12,prd_30518d908a92,ecommerce,1,80.99
sal_486fc5c6413e,2026-01-05 21:53:19,cus_fa3a88d1ccef,prd_92c0ecf60a58,loja_fisica,1,180.90
sal_1fe22769b592,2026-01-05 10:36:11,cus_b42a15933072,prd_f063f46a7ef8,ecommerce,1,1428.99
sal_ba5e27f2baa7,2026-01-05 15:46:38,cus_df9e0b31fa20,prd_8b22fd85d500,ecommerce,2,324.99
sal_d376160da2da,2026-01-05 08:33:08,cus_fa3a88d1ccef,prd_686e2aab873d,ecommerce,1,80.55
sal_7481e90fc6ec,2026-01-05 11:12:43,cus_6ff11137142d,prd_a4025bac91a7,ecommerce,1,50.25
sal_f8c18e05af43,2026-01-05 16:41:16,cus_36595eecf105,prd_30518d908a92,loja_fisica,1,80.99
sal_47f7583b12df,2026-01-05 10:51:42,cus_9d2dd4770a79,prd_b7490508211e,ecommerce,2,220.00
sal_731b96f30dc1,2026-01-05 15:59:09,cus_4209c24e0be2,prd_82cd17cb589d,ecommerce,1,38.16
sal_7872e2c06ce8,2026-01-05 18:52:52,cus_9d2dd4770a79,prd_ff35b88df534,ecommerce,1,211.90
sal_88cc18306b17,2026-01-05 10:15:24,cus_508a15ccf0fa,prd_289cf61bbd5e,loja_fisica,1,100.50
sal_6ff67e038143,2026-01-05 11:16:32,cus_b0026583b709,prd_e561d57f2a21,loja_fisica,2,105.29
sal_828a2263151d,2026-01-06 12:15:55,cus_78ab1cf16e12,prd_e561d57f2a21,loja_fisica,2,116.99
sal_bbf1f68c0b34,2026-01-06 11:31:15,cus_c9cd13d1ae9f,prd_bf5d8671f7a9,ecommerce,1,131.89
sal_48d08a36b234,2026-01-06 23:27:02,cus_639110db69ed,prd_84fc6c2a33f2,ecommerce,1,393.90
sal_002ea1900cc9,2026-01-06 12:08:23,cus_644bf6820c61,prd_2cbafff50c72,ecommerce,3,85.77
sal_5e337c61182b,2026-01-06 20:47:03,cus_4209c24e0be2,prd_045813f96891,ecommerce,1,157.29
sal_f8cfc52e4056,2026-01-06 16:00:24,cus_78ab1cf16e12,prd_38c1b898aecc,ecommerce,3,133.85
sal_2cdbf94dc7a2,2026-01-06 10:24:39,cus_13af118ef4e8,prd_e66747c9b59e,loja_fisica,1,194.00
sal_7d095b3f197f,2026-01-06 20:13:20,cus_b0026583b709,prd_fb32df842fbd,loja_fisica,1,92.90
sal_5d49c0f9e15f,2026-01-06 22:39:11,cus_a9747473c5c6,prd_c29b93111bd9,ecommerce,1,206.90
sal_d0872a148526,2026-01-06 10:57:38,cus_d4db3db9eccb,prd_4ee65ed59110,ecommerce,1,41.90
sal_162e5a967452,2026-01-06 19:09:08,cus_78ab1cf16e12,prd_84a009f1889d,loja_fisica,1,32.90
sal_50a7e059fbd3,2026-01-06 23:59:25,cus_a2e18141f826,prd_56e08463d21c,loja_fisica,1,201.51
sal_dcd367ddcab7,2026-01-06 20:54:02,cus_31874cf2d1e5,prd_d0368e440753,ecommerce,1,34.90
sal_8f42d53964a6,2026-01-06 11:20:09,cus_6ff11137142d,prd_289cf61bbd5e,ecommerce,1,95.47
sal_d0764e884455,2026-01-06 17:53:42,cus_639110db69ed,prd_23664e42a71c,loja_fisica,3,109.90
sal_10d3c62cd2c0,2026-01-06 21:39:45,cus_b42a15933072,prd_ff35b88df534,ecommerce,1,211.90
sal_fb956cf53e73,2026-01-06 18:27:27,cus_c3944101594c,prd_47a25ae10c23,ecommerce,1,75.64
sal_c5380d1b3016,2026-01-06 15:41:54,cus_a9747473c5c6,prd_30518d908a92,loja_fisica,1,76.94
sal_f1567c846d45,2026-01-06 08:28:39,cus_78ab1cf16e12,prd_4ee65ed59110,ecommerce,1,46.09
sal_303a90005fc5,2026-01-06 10:54:54,cus_71308b76151a,prd_a4025bac91a7,loja_fisica,1,52.90
sal_fd8399bff8f3,2026-01-06 09:04:42,cus_cf84750c1fb4,prd_ebdebaf4cd37,ecommerce,1,39.90
sal_383194a82fcc,2026-01-06 18:12:41,cus_25d1cb23f872,prd_d22d1b8b1502,loja_fisica,1,1149.90
sal_c7aa9bc3c4f9,2026-01-06 20:02:09,cus_66677d443e5e,prd_c9b4024b7b9e,loja_fisica,1,85.95
sal_dacb721bfb66,2026-01-06 18:12:13,cus_79d52b75f259,prd_6d4e3b1efd0c,loja_fisica,2,968.99
sal_7dc8efc685f1,2026-01-06 13:18:35,cus_c3944101594c,prd_6ae727ee4463,ecommerce,1,66.60
sal_a2427d05083f,2026-01-06 16:49:14,cus_508a15ccf0fa,prd_38c1b898aecc,loja_fisica,1,126.81
sal_ee5e580924d8,2026-01-06 15:49:48,cus_c3944101594c,prd_6212ac3178f2,ecommerce,4,137.66
sal_df04ef1c515a,2026-01-06 21:05:30,cus_66677d443e5e,prd_223c9b6a0a76,ecommerce,1,81.99
sal_6c6612fe6f26,2026-01-06 13:12:16,cus_0914bdf6e1fe,prd_3dd1d39581ca,ecommerce,1,52.99
sal_96e53e2edec0,2026-01-06 14:05:46,cus_0343c0763f76,prd_4ee65ed59110,loja_fisica,1,41.90
sal_5d09dd58cfea,2026-01-06 22:42:23,cus_3580317ddeab,prd_9aa451566556,loja_fisica,1,395.90
sal_ac0b2c5f4928,2026-01-06 15:18:00,cus_644bf6820c61,prd_1091c2cfe1e9,loja_fisica,1,425.90
sal_88054db4411d,2026-01-06 14:17:01,cus_13af118ef4e8,prd_a4025bac91a7,loja_fisica,1,52.90
sal_d2e281e2360a,2026-01-06 08:43:13,cus_644bf6820c61,prd_d500fa66507e,ecommerce,3,346.49
sal_fcfe3549de0b,2026-01-06 10:58:52,cus_f50da5532735,prd_d500fa66507e,loja_fisica,1,365.74
sal_20a6c75858d5,2026-01-06 11:34:34,cus_71308b76151a,prd_8b22fd85d500,ecommerce,1,324.99
sal_1cec859e1275,2026-01-06 21:44:27,cus_4e62d52db97a,prd_afd58e5fd09d,ecommerce,1,406.71
sal_6d6e1b181703,2026-01-06 08:59:12,cus_c3944101594c,prd_f063f46a7ef8,ecommerce,1,1214.64
sal_6237a1aaa2da,2026-01-06 22:31:02,cus_c9cd13d1ae9f,prd_899bd21840eb,ecommerce,5,53.50
sal_dbc318ed7264,2026-01-06 08:38:44,cus_c3944101594c,prd_c62100cc281c,loja_fisica,1,41.56
sal_766b4e5e9a36,2026-01-06 12:05:05,cus_cf84750c1fb4,prd_ae7b2acb6812,ecommerce,1,1108.90
sal_546e9790a240,2026-01-06 13:35:21,cus_ec8d75866856,prd_385035a5bc20,loja_fisica,1,208.91
sal_5f4762dfa114,2026-01-06 11:02:18,cus_13af118ef4e8,prd_47a25ae10c23,ecommerce,1,88.99
sal_d08f22b912c4,2026-01-06 11:43:00,cus_f1a06ae11717,prd_0aba258682b7,ecommerce,1,72.50
sal_f33a0918f519,2026-01-06 15:55:34,cus_418af67b6b28,prd_651e8d1acbf8,ecommerce,1,464.90
sal_528ac8b33f97,2026-01-06 15:18:24,cus_b0026583b709,prd_1f81bf3405b1,ecommerce,2,58.80
sal_230cbc060fd0,2026-01-06 18:51:24,cus_13af118ef4e8,prd_334f4a32f979,ecommerce,1,364.05
sal_195c4170d858,2026-01-06 15:23:14,cus_96658dc10aa5,prd_334f4a32f979,ecommerce,2,404.50
sal_8950113def3a,2026-01-06 11:52:35,cus_6ff11137142d,prd_2293732b7542,loja_fisica,1,68.90
sal_37fff34331a0,2026-01-06 19:25:15,cus_d36c11b261a6,prd_d500fa66507e,ecommerce,1,384.99
sal_a95055bc7505,2026-01-06 19:41:40,cus_8fa04d3a5837,prd_032c166122f7,ecommerce,1,219.90
sal_55e3ee454b43,2026-01-06 08:37:07,cus_13af118ef4e8,prd_ff35b88df534,loja_fisica,1,211.90
sal_233860302594,2026-01-06 10:21:10,cus_66677d443e5e,prd_e3934c71bd0c,ecommerce,1,391.90
sal_5f37bc0210bd,2026-01-06 16:54:07,cus_ec8d75866856,prd_9b4e39e312d9,loja_fisica,1,1223.59
sal_55ed2c260af0,2026-01-06 15:08:55,cus_96658dc10aa5,prd_385035a5bc20,loja_fisica,1,219.90
sal_3e990bfc578b,2026-01-06 13:40:37,cus_4209c24e0be2,prd_84a009f1889d,ecommerce,1,31.25
sal_082131d1557e,2026-01-06 17:14:32,cus_a01814ad9247,prd_c62100cc281c,ecommerce,1,48.90
sal_78ed715e3bff,2026-01-06 14:22:33,cus_1a38731e1fbe,prd_07ff67746d02,loja_fisica,2,316.99
sal_36f7e603a50d,2026-01-06 16:38:50,cus_66677d443e5e,prd_b7490508211e,ecommerce,1,220.00
sal_acb27c51aa50,2026-01-06 15:15:51,cus_78ab1cf16e12,prd_3e585d1aaf6c,loja_fisica,1,209.90
sal_643ef0861b2f,2026-01-06 17:28:55,cus_b42a15933072,prd_2bf8388221ea,loja_fisica,1,49.99
sal_440bd9896bcc,2026-01-06 12:23:32,cus_a9747473c5c6,prd_38c1b898aecc,loja_fisica,1,140.90
sal_555861890c98,2026-01-06 08:27:31,cus_d4db3db9eccb,prd_205f309c1a21,ecommerce,1,33.24
sal_b8d12a14e7a3,2026-01-06 12:16:19,cus_d2762f5968fe,prd_a4025bac91a7,ecommerce,1,52.90
sal_ef2e07ac29f4,2026-01-06 21:46:47,cus_a9747473c5c6,prd_4ee65ed59110,loja_fisica,1,46.09
sal_913ab75dd647,2026-01-06 15:20:46,cus_f1a06ae11717,prd_2cbafff50c72,loja_fisica,2,85.77
sal_9160bc7c6da8,2026-01-06 18:27:47,cus_9d2dd4770a79,prd_a7c360e156c0,ecommerce,1,171.99
sal_74a3b60acf31,2026-01-06 20:12:56,cus_36595eecf105,prd_51511e44c92a,ecommerce,1,88.90
sal_987b908f41f7,2026-01-06 15:23:43,cus_f1a06ae11717,prd_1974423eecee,loja_fisica,5,156.28
sal_2ee2e38da2d2,2026-01-06 19:34:16,cus_3580317ddeab,prd_2293732b7542,ecommerce,1,68.90
sal_ead109319fc2,2026-01-06 18:31:15,cus_1a38731e1fbe,prd_e55f1f3ae9ad,ecommerce,1,68.31
sal_4c296514668b,2026-01-06 09:13:36,cus_13af118ef4e8,prd_d500fa66507e,ecommerce,1,365.74
sal_5b0b86f9ca99,2026-01-06 09:48:10,cus_d4db3db9eccb,prd_92c4758afec3,loja_fisica,1,309.60
sal_012f7a39f643,2026-01-06 16:16:10,cus_8fa04d3a5837,prd_64000b956cf3,ecommerce,1,258.90
sal_23ea7690d65b,2026-01-06 17:41:09,cus_d36c11b261a6,prd_686e2aab873d,ecommerce,1,89.50
sal_5ee665ee6705,2026-01-06 00:27:39,cus_cf84750c1fb4,prd_eea07161e6c8,ecommerce,1,48.99
sal_9aa044b8f035,2026-01-06 23:42:04,cus_c3944101594c,prd_30518d908a92,loja_fisica,1,76.94
sal_4b0b310faf3a,2026-01-06 13:55:05,cus_36595eecf105,prd_a4025bac91a7,ecommerce,2,52.90
sal_ad227994abac,2026-01-06 21:27:36,cus_66677d443e5e,prd_9f5272275347,ecommerce,3,59.50
sal_0cf9302b7902,2026-01-06 11:50:18,cus_13af118ef4e8,prd_afd58e5fd09d,ecommerce,2,451.90
sal_fb45f90b78d5,2026-01-06 16:58:08,cus_2b1b3e2a1515,prd_f063f46a7ef8,ecommerce,3,1428.99
sal_53ee55f56029,2026-01-06 19:25:25,cus_9d2dd4770a79,prd_d0368e440753,ecommerce,2,34.90
sal_c8d8ef7c2342,2026-01-06 15:15:24,cus_7262f4e5ce9f,prd_385035a5bc20,ecommerce,1,197.91
sal_11699b0577df,2026-01-06 10:05:46,cus_884be6e0ce9a,prd_7af81d9a08ba,loja_fisica,1,49.99
sal_c6036d903730,2026-01-06 21:01:43,cus_b42a15933072,prd_645f7859f379,loja_fisica,1,486.90
sal_2974b02e8487,2026-01-06 16:23:36,cus_9d2dd4770a79,prd_305f920b8836,ecommerce,1,841.95
sal_2cbca08a0e7a,2026-01-06 11:12:51,cus_c9cd13d1ae9f,prd_4a5427b33a63,ecommerce,2,67.06
sal_9cf2affb039b,2026-01-06 21:26:46,cus_d2762f5968fe,prd_2cbafff50c72,ecommerce,1,95.86
sal_6fd4cdee0f4b,2026-01-06 09:37:44,cus_f1eccf8e0d99,prd_651e8d1acbf8,loja_fisica,2,418.41
sal_b46dc08b13cc,2026-01-06 19:16:38,cus_6ff11137142d,prd_d22d1b8b1502,ecommerce,2,977.42
sal_98683be89faa,2026-01-06 19:55:18,cus_644bf6820c61,prd_47a25ae10c23,ecommerce,2,80.09
sal_72fe7b62b117,2026-01-06 16:08:08,cus_b0026583b709,prd_ebb0865fc95d,ecommerce,1,175.99
sal_77a6bb1d0f38,2026-01-06 08:42:55,cus_6ff11137142d,prd_92c0ecf60a58,ecommerce,3,180.90
sal_35342a6eeb77,2026-01-06 08:11:43,cus_79d52b75f259,prd_d8ec0b81e223,loja_fisica,2,371.90
sal_b6b473ec16f4,2026-01-06 10:31:19,cus_25d1cb23f872,prd_90725b7ac0e8,ecommerce,1,71.09
sal_ea6fa2d3c5d3,2026-01-06 22:04:54,cus_c9cd13d1ae9f,prd_d22d1b8b1502,ecommerce,4,1149.90
sal_3ea8319fd25a,2026-01-06 18:03:21,cus_b42a15933072,prd_9d7b9035daa0,ecommerce,1,191.90
sal_c68f53447bd3,2026-01-06 16:44:46,cus_3580317ddeab,prd_a3ae425a3edd,ecommerce,1,92.39
sal_5445e249e46d,2026-01-06 17:25:01,cus_b0026583b709,prd_92c0ecf60a58,ecommerce,1,180.90
sal_b05fe3c8d915,2026-01-06 22:12:56,cus_418af67b6b28,prd_686e2aab873d,ecommerce,1,76.08
sal_0b1fe5937f38,2026-01-07 11:51:07,cus_d36c11b261a6,prd_c62100cc281c,ecommerce,1,48.90
sal_3b34f38457e9,2026-01-07 15:06:26,cus_36595eecf105,prd_2365af16d827,loja_fisica,1,151.00
sal_cfc4b36d7c50,2026-01-07 13:42:59,cus_a8f8e01eaee8,prd_d500fa66507e,ecommerce,2,327.24
sal_fe064704e370,2026-01-07 12:16:30,cus_8fa04d3a5837,prd_2293732b7542,ecommerce,1,68.90
sal_22a1daba8151,2026-01-07 22:51:33,cus_fa3a88d1ccef,prd_bf5d8671f7a9,ecommerce,1,119.90
sal_1cb651c90d5c,2026-01-07 12:09:11,cus_df9e0b31fa20,prd_faf3fd1a4155,ecommerce,2,97.75
sal_f634842d53e4,2026-01-07 17:00:09,cus_d4db3db9eccb,prd_c9b4024b7b9e,ecommerce,1,95.50
sal_e343497cc4a8,2026-01-07 16:53:20,cus_884be6e0ce9a,prd_694bd92302c1,loja_fisica,1,102.19
sal_ee3c671ddab6,2026-01-07 15:56:39,cus_0ff4cceccc6f,prd_cc3053305ba7,ecommerce,1,586.05
sal_94eca9e37ce0,2026-01-07 08:51:44,cus_36595eecf105,prd_ff35b88df534,ecommerce,1,211.90
sal_8fbfab9b349c,2026-01-07 17:47:04,cus_1a38731e1fbe,prd_3053916502fb,ecommerce,2,426.07
